"name","alt.name","venue"
"Liga Tlaxtli FC Guerreros B01","Laliga Tlaxtli","Skagit Firecracker Div. 1 U17"
"Mad River United Elite B01","Mad River United Elite","Portland Winter Showcase U17"
"Martin Bittengl B02","Martin Bittengl SoS","Cranberry Cup U16-17"
"MBSOS FC B01","52 MBSOS FC","Baker Blast U16-17"
"Medford United Mutiny B01","Ashland SC 01B MUFC Mutiny","PTT Winter B01 Division 1"
"Missoula Strikers Red B01","Missoula Strikers Red 01 PR (MT)","Far West Regionals U16"
"Missoula Strikers White B01","MISSOULA STRIKERS RED 2001B-PR","Showcase of Champions U17/16 Boys"
"Mountain United B01","Mountain United FC","BCSPL B01"
"MpVSA Avalance B01","MpVSA B01 Avalanche","SSUL B01 18 Division 3"
"Mukilteo Rush B02","Rush Select B02 Adusei","Crossfire Select U17 Gold"
"Mukilteo Rush Nero B02","Rush Select B02 Nero Adusei","Crossfire Select U17 Gold"
"MVP Rapids Navy B01","MAPLE VALLEY PREMIER (MVP) MVP RAPIDS '01 NAVY","Showcase of Champions U17/16 Boys"
"MVP Rapids Navy B01","MAPLE VALLEY PREMIER (MVP) MVP RAPIDS '01 NAVY (WA)","Nike Crossfire Challenge Silver Group U17"
"MVP Rapids Navy B01","MAPLE VALLEY PREMIER (MVP) MVP RAPIDS '01 NAVY (WA)","WA Cup Silver U17"
"MVP Rapids Navy B01","MVP Rapids '01 Navy","PSPL WSPL U17"
"MVP Rapids Navy B01","MVP 01 Rapids Navy","PSPL Win HS Classic 1 - West U17"
"NEU -Unk B01","NEU B01 (OR)","Oswego Nike Cup Gold U17"
"NEU Blue B01","NEU PDX 01B Blue","PTT Winter B01 Division 2"
"NEU Lazio Blue B01","NEU 01 B BLUE","PCU Summer Classic U16-17 Red"
"NEU White B01","NEU PDX 01B White","PTT Winter B01 Division 1"
"Newport FC Barca B01","Newport FC B'01 Barca","NPSL DIVISION 2 (01) U17"
"Newport FC Barca B01","Newport FC B01 Barca","Seattle Cup BU17"
"Newport FC Barca B01","Newport FC B01 Barca","Xtreme Cup BU17"
"Newport FC Barca B01","Newport FC B01 Barca","Founders Cup B01 Div A"
"NK Havoc B01","North Kitsap Havoc 01","NPSL DIVISION 2 (01) U17"
"Nortac Sparta Red B01","NORTAC SPARTA B01 Red","PSPL Classic - Red U17"
"Nortac Sparta Red B01","NORTAC SPARTA BOYS 2001 RED (WA)","WA Cup Bronze U17"
"NPSA Titans Navy B01","NPSA B01 Navy","Skagit Firecracker Div. 1 U17"
"NPSA Titans Navy B01","NPSA B01 Navy","Rainier Challenge Copa U17"
"NPSA Titans Navy B01","NPSA B01 Navy Bellevue","PSPL WNPL U17"
"NPSA Titans Navy B01","NPSA Titans B01 Navy","Labor Day Cup BU17 Gold"
"NPSA Titans Navy B01","NPSA TITANS B01 NAVY","WA Rush Cup BU17 Gold"
"NPSA Titans Navy B01","NPSA TITANS B01 NAVY BELLEVUE (WA)","WA Cup Gold U17"
"NPSA Titans Navy B01","NPSA B01 Navy Bellevue","PSPL Win HS Super League U17"
"NPSA Titans Navy B01","NPSA Titans B01 Navy","PacNW Winter Classic 2001 Boys Showcase Premier 2"
"NPSA Titans White B01","NPSA B01 White","Skagit Firecracker Div. 1 U17"
"NPSA Titans White B01","NPSA B01 White Bellevue","Rainier Challenge Copa U17"
